,age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
18231,18,1,10,3,4,2,0,1,0,0,8,0,0
18232,24,2,4,3,11,1,0,0,0,0,20,0,0
18233,53,1,8,4,5,5,0,0,0,0,40,0,0
18234,54,1,10,1,2,0,0,1,0,0,60,0,0
18235,22,1,10,3,3,0,0,0,0,0,40,0,0
18236,44,1,6,5,5,1,1,0,0,0,30,0,0
18237,43,1,10,1,1,1,0,0,0,0,45,15,0
18238,58,2,13,4,3,5,0,0,0,0,20,0,1
18239,59,6,13,4,3,5,0,0,0,0,45,0,1
18240,31,1,13,4,1,4,0,1,0,0,45,0,1
18241,35,1,9,3,2,2,0,1,0,0,40,0,0
18242,17,1,6,3,9,2,0,0,0,0,20,0,0
18243,45,1,10,1,3,1,0,0,0,0,32,0,0
18244,40,1,10,1,8,0,0,1,0,0,40,0,0
18245,35,1,9,4,8,4,0,1,0,0,45,0,0
18246,25,3,13,3,11,0,0,1,0,0,45,0,0
18247,58,1,9,1,8,0,0,1,0,0,40,0,0
18248,39,1,10,1,8,0,0,1,0,0,50,0,1
18249,69,0,2,4,0,4,2,1,0,0,34,8,0
18250,23,1,9,4,1,4,0,1,0,0,54,0,0
18251,32,2,13,3,3,0,0,0,0,0,40,0,0
18252,48,1,12,4,7,4,0,1,0,0,44,0,0
18253,41,1,13,4,8,4,0,1,0,0,40,17,0
18254,74,1,5,0,6,0,0,1,0,0,10,1,0
18255,43,1,13,4,3,4,0,1,0,0,50,0,1
18256,24,3,13,3,13,0,0,1,0,0,40,0,0
18257,58,1,10,4,5,5,0,0,0,0,32,0,0
18258,54,1,14,4,3,4,0,1,0,0,40,0,1
18259,60,1,4,4,6,4,0,1,0,0,40,0,0
18260,28,1,10,4,10,4,0,1,0,0,40,0,0
18261,41,1,9,4,7,4,0,1,0,0,40,0,1
18262,62,0,10,4,0,4,1,1,0,0,35,0,1
18263,27,2,10,1,5,1,1,1,0,0,40,33,0
18264,30,1,10,1,4,2,0,0,0,0,20,0,0
18265,63,6,13,1,6,0,1,1,0,0,35,41,0
18266,34,1,9,4,7,4,0,1,0,0,45,0,0
18267,20,0,5,3,0,2,0,1,0,0,40,0,0
18268,51,1,9,4,12,4,0,1,0,0,40,0,0
18269,21,1,6,3,4,2,1,1,0,0,25,0,0
18270,50,1,9,4,6,4,0,1,0,0,40,0,1
18271,43,1,9,4,2,4,0,1,0,0,40,0,0
18272,19,1,9,3,5,2,0,0,0,0,40,0,0
18273,20,0,9,3,0,0,3,1,0,0,43,0,0
18274,17,1,8,3,4,2,0,0,0,0,6,0,0
18275,47,1,12,1,7,0,1,1,0,0,40,0,0
18276,25,6,13,3,5,3,1,0,0,0,40,0,0
18277,71,1,14,3,4,0,0,0,0,0,20,0,0
18278,21,1,9,3,2,2,1,0,0,0,40,0,0
18279,69,0,7,4,0,4,0,1,0,0,48,0,0
18280,48,1,12,4,2,4,0,1,0,0,40,0,0
18281,34,1,9,4,2,3,3,0,0,0,20,31,0
18282,33,6,10,4,8,4,0,1,0,0,66,1,0
18283,56,1,3,4,4,4,0,1,0,0,40,1,0
18284,40,3,14,3,3,0,0,1,0,0,40,0,0
18285,28,1,9,3,4,0,0,1,0,0,32,0,0
18286,42,1,14,4,9,4,0,1,0,0,40,34,0
18287,19,0,10,3,0,2,0,0,0,0,20,0,0
18288,28,5,9,3,5,2,0,0,0,0,35,0,0
18289,40,1,6,1,2,0,0,0,0,0,35,0,0
18290,23,1,10,3,2,2,2,1,0,0,30,0,0
18291,46,0,9,4,0,5,0,0,0,0,40,0,1
18292,39,1,14,3,9,0,0,1,0,0,50,0,1
18293,45,1,9,3,8,0,0,0,0,0,40,0,0
18294,21,0,10,3,0,2,0,0,0,0,35,0,0
18295,50,4,10,1,9,0,0,0,0,0,40,0,0
18296,33,1,9,4,5,4,0,1,0,0,40,0,0
18297,34,1,7,4,2,2,0,0,0,0,40,0,0
18298,55,1,9,4,7,4,0,1,0,0,32,0,0
18299,62,3,9,0,5,1,0,0,0,0,40,0,0
18300,31,1,13,4,9,4,0,1,0,0,40,0,0
18301,35,4,5,4,6,4,0,1,0,0,40,0,0
18302,30,1,9,2,6,0,0,1,0,0,40,0,0
18303,57,5,10,4,9,4,0,1,0,0,50,0,1
18304,51,1,9,4,7,4,0,1,0,0,50,0,0
18305,37,1,13,3,3,0,0,1,0,0,45,0,1
18306,58,1,4,4,7,4,0,1,0,0,40,2,0
18307,39,1,13,1,1,1,0,0,0,0,50,0,1
18308,34,1,10,3,2,0,0,1,0,0,40,16,1
18309,45,1,9,2,5,1,0,0,0,0,38,0,0
18310,19,0,10,3,0,2,0,1,0,0,40,0,0
18311,36,1,14,4,3,4,0,1,0,0,40,0,1
18312,56,1,9,1,5,3,4,0,0,0,35,0,0
18313,19,0,10,3,0,3,0,0,0,0,15,0,0
18314,37,1,10,4,8,4,1,1,0,0,40,0,1
18315,60,6,9,4,4,4,0,1,0,0,40,0,0
18316,56,1,9,4,6,4,0,1,0,0,40,0,1
18317,34,1,13,3,3,0,0,0,0,0,36,0,0
18318,23,0,10,3,0,2,0,0,0,0,10,0,0
18319,19,1,9,3,10,2,1,1,0,0,30,0,0
18320,37,3,9,3,1,1,1,0,0,0,40,0,0
18321,58,1,13,4,1,4,0,1,0,0,40,0,1
18322,33,1,7,3,5,0,0,0,0,0,35,0,0
18323,39,1,13,3,1,0,0,1,0,0,40,0,1
18324,26,1,13,3,3,0,2,0,0,0,40,8,0
18325,22,1,11,3,11,2,0,0,0,0,36,0,0
18326,32,1,14,3,5,0,0,1,0,0,40,0,0
18327,17,1,7,3,9,1,0,1,0,0,15,0,0
18328,57,0,10,1,0,0,0,0,0,0,40,0,0
18329,68,1,4,0,4,1,4,0,0,0,20,0,0
18330,30,1,9,3,10,2,0,1,0,0,40,0,0
18331,19,2,10,3,5,3,0,0,0,0,15,19,0
18332,51,1,9,4,3,4,0,1,0,0,40,0,0
18333,19,1,10,3,5,3,0,1,0,0,30,26,0
18334,47,1,9,4,6,4,0,1,0,0,40,0,0
18335,30,1,10,4,6,4,0,1,0,0,40,0,1
18336,26,1,9,4,2,4,0,1,0,0,45,0,0
18337,41,6,13,1,3,0,0,1,0,0,20,0,0
18338,25,1,10,4,5,4,0,1,0,0,45,0,0
18339,62,1,5,4,4,4,0,1,0,0,40,0,0
18340,23,1,14,3,3,0,0,1,0,0,40,0,0
18341,26,0,13,3,0,1,0,0,0,0,10,0,0
18342,30,1,13,3,9,0,0,0,0,0,45,0,0
18343,48,1,9,3,8,0,0,1,0,0,40,0,0
18344,20,1,9,3,4,3,3,1,0,0,40,2,0
18345,51,1,10,4,1,5,0,0,0,0,15,0,1
18346,19,1,10,3,8,2,0,1,0,0,10,0,0
18347,31,1,9,3,2,0,0,1,0,0,40,0,0
18348,21,0,10,3,0,2,0,0,0,0,40,0,0
18349,40,1,9,3,9,2,1,1,0,0,40,0,0
18350,30,4,7,3,10,2,1,1,0,0,40,0,0
18351,57,1,5,4,6,4,1,1,0,0,40,0,1
18352,18,1,7,3,9,2,0,1,0,0,15,0,0
18353,54,1,9,4,6,4,0,1,0,0,40,0,1
18354,32,1,9,4,2,4,1,1,0,0,40,0,0
18355,52,1,14,3,3,0,0,1,0,0,40,0,0
18356,27,1,9,2,2,1,0,0,0,0,40,0,0
18357,45,1,13,4,1,4,0,1,0,0,48,1,0
18358,18,1,10,3,4,2,0,1,0,0,20,0,0
18359,37,4,9,3,6,0,0,1,0,0,35,0,0
18360,52,1,9,4,2,4,1,1,0,0,40,0,1
18361,59,1,5,3,4,0,1,1,0,0,50,0,0
18362,27,1,11,3,2,0,0,1,0,0,40,0,0
18363,43,3,9,4,2,4,0,1,0,0,40,0,0
18364,56,1,10,4,6,4,0,1,0,0,40,0,1
18365,44,4,10,4,10,4,0,1,0,0,72,0,0
18366,37,1,11,3,6,0,0,1,0,0,45,0,0
18367,48,4,9,2,4,3,0,0,0,0,25,0,0
18368,58,4,13,4,1,4,0,1,0,0,50,0,0
18369,29,1,9,4,6,4,0,1,0,0,45,0,0
18370,37,1,12,4,9,4,0,1,0,0,40,0,0
18371,35,5,15,4,3,4,0,1,0,0,50,0,1
18372,36,1,11,1,6,0,0,1,0,0,38,0,0
18373,52,1,9,4,5,4,0,1,0,0,48,0,0
18374,30,1,9,1,7,0,0,1,0,0,40,0,0
18375,22,1,5,3,6,2,0,1,0,0,40,0,0
18376,55,4,12,4,9,4,0,1,0,0,60,0,0
18377,33,1,9,1,8,1,0,1,0,0,30,0,0
18378,46,1,10,4,9,4,0,1,0,0,50,0,0
18379,64,1,7,0,11,1,0,0,0,0,16,0,0
18380,28,1,6,5,6,1,0,1,0,0,40,2,0
18381,19,1,9,3,5,0,0,0,0,0,42,0,0
18382,36,1,9,2,5,0,0,1,0,0,40,31,0
18383,43,4,13,4,6,4,0,1,0,0,40,0,1
18384,39,4,16,1,5,3,3,1,0,0,40,1,0
18385,56,1,13,4,1,4,0,1,0,0,42,0,1
18386,24,6,10,3,12,2,0,1,0,0,40,0,0
18387,40,1,9,4,9,4,0,1,0,0,60,0,0
18388,45,5,12,4,1,4,0,1,0,0,50,0,1
18389,56,6,14,0,3,0,0,0,0,0,40,0,0
18390,46,1,9,2,6,1,1,0,0,0,40,1,0
18391,35,3,13,3,3,2,0,0,0,0,40,0,0
18392,36,4,15,4,3,4,0,1,0,0,60,0,1
18393,50,4,15,4,3,4,0,1,0,0,50,0,1
18394,61,1,4,0,4,0,1,0,0,0,21,0,0
18395,63,1,10,4,3,4,0,1,0,0,40,0,0
18396,41,1,11,4,1,4,0,1,0,0,40,0,0
18397,48,1,9,4,2,4,0,1,0,0,40,0,0
18398,45,1,9,1,9,0,0,0,0,0,35,0,0
18399,24,1,9,4,2,4,0,1,0,0,40,0,0
18400,34,1,10,1,3,0,1,1,0,0,40,17,1
18401,27,1,13,3,9,0,0,0,0,0,40,0,0
18402,26,1,11,3,6,2,0,1,0,0,48,0,0
18403,27,1,9,3,8,2,0,1,0,0,40,0,0
18404,55,1,11,4,1,4,0,1,0,0,40,0,0
18405,38,1,9,4,1,4,0,1,0,0,40,0,1
18406,31,1,9,4,5,5,0,0,0,0,40,0,1
18407,51,4,12,4,9,4,0,1,0,0,40,0,1
18408,56,1,8,4,3,4,0,1,0,0,40,0,1
18409,39,1,12,4,2,4,0,1,0,0,40,0,0
18410,50,1,10,4,6,4,0,1,0,0,40,0,1
18411,21,1,9,3,12,2,0,1,0,0,40,0,0
18412,37,1,10,4,2,4,0,1,0,0,70,0,0
18413,34,0,6,1,0,0,0,1,0,0,40,31,0
18414,18,1,8,3,5,0,0,0,0,0,30,0,0
18415,38,1,9,4,2,4,0,1,0,0,65,0,1
18416,19,1,9,3,5,2,0,1,0,0,12,0,0
18417,46,1,9,4,6,4,0,1,0,0,40,0,0
18418,19,1,10,3,9,2,0,0,0,0,25,0,0
18419,22,1,10,3,9,2,0,0,0,0,20,2,0
18420,38,1,9,4,6,4,0,1,0,0,50,0,0
18421,83,4,9,0,1,0,0,1,0,0,8,0,0
18422,34,1,10,4,11,4,0,1,0,0,40,0,1
18423,38,1,9,4,6,4,0,1,0,0,40,0,0
18424,33,1,10,0,5,1,0,0,0,0,40,0,0
18425,38,1,9,4,6,4,0,1,0,0,60,0,0
18426,25,1,10,3,4,0,0,1,0,0,25,0,0
18427,38,1,9,4,11,4,0,1,0,0,40,0,0
18428,52,1,13,4,1,4,0,1,0,0,48,0,1
18429,33,2,14,3,3,0,0,1,0,0,50,0,0
18430,17,1,7,3,4,2,0,0,0,0,20,0,0
18431,52,6,9,1,5,1,1,0,0,0,40,0,0
18432,25,1,13,3,3,2,0,0,0,0,15,0,0
18433,17,1,5,3,4,2,1,1,0,0,26,0,0
18434,22,1,9,3,4,2,1,1,0,0,80,0,0
18435,22,1,9,3,8,0,1,1,0,0,40,0,0
18436,58,1,9,1,2,0,1,0,0,0,40,0,0
18437,39,1,10,1,9,3,0,0,0,0,35,0,0
18438,59,6,10,0,4,0,0,0,0,0,40,14,0
18439,61,1,9,4,5,4,0,1,0,0,40,0,0
18440,32,1,11,4,6,4,0,1,0,0,45,0,0
18441,50,1,13,4,1,4,2,1,0,0,40,8,1
18442,51,1,9,4,6,4,0,1,0,0,40,0,0
18443,43,1,13,4,4,5,2,0,0,0,45,1,0
18444,20,1,10,3,6,2,0,1,0,0,40,0,0
18445,38,6,13,4,1,4,1,1,0,0,40,0,0
18446,44,3,11,4,6,4,1,1,0,0,40,0,1
18447,28,1,11,3,9,0,0,1,0,0,50,0,0
18448,50,1,14,4,3,5,0,0,0,0,40,0,0
18449,53,1,16,1,3,0,0,1,0,0,50,0,0
18450,42,4,13,4,9,4,0,1,0,0,45,0,0
18451,47,1,14,4,3,4,2,1,0,0,45,7,0
18452,39,1,9,4,5,5,0,0,0,0,40,0,1
18453,38,4,9,3,10,0,0,1,0,0,60,0,0
18454,34,2,13,3,3,2,0,1,0,0,50,0,0
18455,40,1,10,4,3,5,0,0,0,0,40,0,0
18456,63,1,10,0,9,0,0,0,0,0,20,0,0
18457,53,1,10,4,1,5,0,0,0,0,40,0,1
18458,43,1,11,1,3,0,0,1,0,0,48,0,0
18459,68,1,9,0,1,0,0,0,0,0,10,0,1
18460,22,0,4,3,0,1,0,0,0,0,40,2,0
18461,46,2,13,4,3,4,0,1,0,0,38,0,0
18462,57,1,9,3,5,3,0,0,0,0,40,0,0
18463,38,1,9,1,5,0,0,0,0,0,35,0,0
18464,66,1,14,4,9,4,0,1,0,0,40,0,0
18465,29,1,12,3,9,2,0,0,0,0,40,0,0
18466,38,1,9,3,3,0,0,1,0,0,40,0,0
18467,35,1,7,2,14,1,0,0,0,0,8,2,0
18468,30,1,13,3,3,2,0,0,0,0,37,0,0
18469,39,1,9,3,5,1,1,0,0,0,40,0,0
18470,31,1,14,3,3,0,1,1,0,0,40,0,0
18471,50,1,9,4,2,4,0,1,0,0,50,0,0
18472,30,4,9,4,6,4,0,1,0,0,60,0,0
18473,25,1,13,3,9,2,0,0,0,0,40,0,0
18474,24,1,13,3,14,0,0,0,0,0,40,35,0
18475,45,1,13,4,5,4,0,1,0,0,15,0,0
18476,64,1,3,2,4,3,0,0,0,0,20,22,0
18477,61,1,8,4,4,5,0,0,0,0,40,0,0
18478,42,1,11,1,11,1,0,0,0,0,40,0,0
18479,28,1,3,4,2,4,0,1,0,0,40,2,0
18480,53,1,9,1,8,0,0,1,0,0,40,0,0
18481,33,4,7,1,8,0,0,1,0,0,7,0,0
18482,34,6,14,4,3,4,1,1,0,0,40,0,0
18483,41,1,10,4,4,4,0,1,0,0,48,0,0
18484,46,1,12,0,3,1,0,0,0,0,27,0,0
18485,32,1,9,4,9,5,0,0,0,0,40,0,0
18486,41,1,9,4,7,4,0,1,0,0,40,0,0
18487,30,1,13,4,3,4,3,1,0,0,40,0,0
18488,54,4,13,1,1,0,0,1,0,0,50,0,0
18489,33,1,9,1,4,1,1,1,0,0,40,0,0
18490,20,0,9,3,0,2,0,1,0,0,32,0,0
18491,34,1,13,3,1,0,0,0,0,0,40,0,0
18492,20,1,10,3,9,2,0,1,0,0,30,1,0
18493,17,0,9,3,0,2,1,1,0,0,40,0,0
18494,45,1,10,1,5,0,0,0,0,0,48,0,0
18495,21,1,9,3,4,2,0,1,0,0,40,0,0
18496,25,1,13,4,3,4,0,1,0,0,40,0,0
18497,38,1,9,4,6,4,0,1,0,0,41,0,0
18498,17,1,7,3,6,2,0,0,0,0,15,0,0
18499,35,1,9,1,9,0,0,0,0,0,30,0,0
18500,38,1,13,4,6,4,0,1,0,0,40,0,0
18501,48,6,12,4,12,4,0,1,0,0,56,0,1
18502,25,1,9,3,4,0,1,1,0,0,40,19,0
18503,57,1,14,3,1,0,0,1,0,0,40,22,0
18504,32,1,13,1,1,0,0,0,0,0,50,0,1
18505,39,6,13,2,3,0,1,1,0,0,30,0,0
18506,23,1,13,3,5,2,0,0,0,0,35,0,0
18507,21,1,9,3,8,1,0,1,0,0,45,0,0
18508,47,1,9,1,5,1,0,0,0,0,48,0,0
18509,25,1,4,3,2,3,0,0,0,0,40,27,0
18510,18,0,7,3,0,2,0,0,0,0,35,0,0
18511,19,1,9,3,4,2,0,0,0,0,15,0,0
18512,24,1,9,3,6,0,0,1,0,0,42,0,0
18513,32,1,9,4,7,4,0,1,0,0,40,0,0
18514,28,4,11,4,6,4,0,1,0,0,45,0,0
18515,40,1,13,4,1,4,0,1,0,0,75,0,1
18516,21,2,10,3,3,2,0,1,0,0,20,0,0
18517,45,4,13,4,9,4,0,1,0,0,40,0,1
18518,17,0,8,3,0,2,0,0,0,0,25,0,0
18519,55,1,6,4,7,4,0,1,0,0,50,0,0
18520,42,1,10,4,5,4,1,1,0,0,40,0,0
18521,49,1,9,4,5,4,0,1,0,0,38,0,0
18522,38,1,9,4,8,4,0,1,0,0,40,0,0
18523,50,1,13,3,1,0,0,1,0,0,40,0,0
18524,47,1,9,4,2,4,0,1,0,0,48,0,1
18525,43,1,13,4,1,5,1,0,0,0,40,1,0
18526,39,1,13,4,9,4,0,1,0,0,40,10,1
18527,42,1,9,4,7,4,0,1,0,0,30,0,0
18528,32,1,9,1,6,3,1,0,0,0,50,0,0
18529,55,1,9,1,5,1,4,0,0,0,45,0,0
18530,37,1,9,3,2,2,0,1,0,0,40,0,0
18531,59,1,9,1,5,0,0,0,0,0,40,0,0
18532,56,1,7,4,7,4,0,1,0,0,40,0,0
18533,33,4,8,3,6,0,1,1,0,0,32,0,0
18534,35,1,13,4,11,4,0,1,0,0,40,0,1
18535,44,1,9,3,4,1,0,1,0,0,40,0,0
18536,57,2,9,4,1,4,0,1,0,0,40,0,1
18537,31,1,10,3,1,0,1,0,0,0,40,0,0
18538,18,1,7,3,9,0,0,0,0,0,15,0,0
18539,43,1,9,4,6,4,0,1,0,0,70,0,0
18540,33,1,9,4,6,4,3,1,0,0,40,0,0
18541,18,1,10,3,5,2,0,1,0,0,25,0,0
18542,47,1,13,3,5,2,0,1,0,0,40,0,0
18543,53,1,9,1,4,1,0,0,0,0,40,0,0
18544,59,4,11,3,1,0,0,1,0,0,35,0,1
18545,35,1,14,4,3,4,0,1,0,0,38,1,0
18546,49,1,6,4,1,4,0,1,0,0,40,0,0
18547,26,1,12,3,6,0,0,1,0,0,40,0,0
18548,25,1,9,3,8,0,0,1,0,0,60,16,0
18549,36,2,14,3,3,2,0,0,0,0,30,0,0
18550,29,1,9,3,1,0,0,0,0,0,45,0,0
18551,52,1,6,1,4,3,0,0,0,0,25,0,0
18552,50,4,13,4,9,4,0,1,0,0,50,0,0
18553,22,1,13,3,1,2,2,0,0,0,40,0,0
18554,44,4,14,1,1,1,0,0,0,0,40,0,0
18555,32,1,11,4,8,4,0,1,0,0,40,0,1
18556,49,1,9,1,5,1,0,0,0,0,38,0,0
18557,31,1,2,4,10,4,0,1,0,0,45,2,0
18558,33,1,9,4,4,4,0,1,0,0,40,0,0
18559,50,1,9,4,9,5,0,0,0,0,15,0,0
18560,62,0,9,4,0,4,0,1,0,0,40,0,0
18561,46,0,9,1,0,0,0,0,0,0,15,0,0
18562,49,3,9,0,1,0,0,0,0,0,20,0,0
18563,22,1,9,4,9,5,0,0,0,0,40,0,0
18564,43,1,13,4,1,4,0,1,0,0,38,0,1
18565,58,1,10,4,3,4,0,1,0,0,42,0,0
18566,21,1,7,3,4,2,0,1,0,0,50,0,0
18567,67,6,4,0,4,0,0,0,0,0,20,0,0
18568,39,4,7,4,7,4,0,1,0,0,40,0,0
18569,52,3,11,1,10,0,0,0,0,0,40,0,0
18570,25,1,13,3,3,0,0,1,0,0,40,0,0
18571,27,4,10,3,1,0,0,1,0,0,60,0,1
18572,18,1,7,3,9,2,0,0,0,0,20,0,0
18573,41,6,9,4,7,4,1,1,0,0,40,0,1
18574,59,1,16,3,3,0,0,1,0,0,50,0,0
18575,23,1,12,3,4,2,1,1,0,0,44,0,0
18576,42,1,9,1,4,2,0,0,0,0,15,0,0
18577,54,4,15,4,3,4,0,1,0,0,30,0,1
18578,39,1,9,3,6,0,0,1,0,0,60,0,0
18579,57,6,5,4,4,4,0,1,0,0,40,0,0
18580,51,1,6,1,4,1,0,0,0,0,25,0,0
18581,31,4,4,4,6,4,0,1,0,0,40,0,0
18582,24,1,10,5,5,2,1,0,0,0,45,0,0
18583,35,1,10,3,6,2,0,1,0,0,40,0,0
18584,26,1,13,3,1,0,0,0,0,0,40,0,0
18585,42,5,16,4,3,4,0,1,0,0,45,0,1
18586,31,1,9,4,6,4,0,1,0,0,45,0,0
18587,46,1,13,4,7,4,0,1,0,0,40,0,1
18588,38,2,13,4,1,4,0,1,0,0,37,0,0
18589,51,1,13,4,10,4,0,1,0,0,40,10,0
18590,27,1,9,4,2,4,0,1,0,0,40,0,0
18591,33,0,13,3,0,0,1,1,0,0,45,1,0
18592,22,1,10,4,7,4,0,1,0,0,48,0,1
18593,72,0,9,4,0,4,0,1,0,0,40,22,0
18594,25,1,13,3,8,2,0,1,0,0,40,0,0
18595,58,4,13,4,1,4,0,1,0,0,70,0,1
18596,23,1,10,3,3,0,0,1,0,0,45,0,0
18597,63,1,3,0,4,3,2,0,0,0,19,8,0
18598,23,1,5,2,4,0,0,1,0,0,40,0,0
18599,75,1,1,3,14,0,2,0,0,0,48,8,0
18600,52,1,10,1,9,1,0,0,0,0,50,0,0
18601,69,1,9,4,9,4,0,1,0,0,10,0,0
18602,52,1,16,4,3,4,0,1,0,0,40,1,1
18603,40,3,9,3,5,1,1,0,0,0,40,0,0
18604,34,1,16,4,3,4,0,1,0,0,50,0,1
18605,21,2,10,3,3,0,0,0,0,0,8,0,0
18606,30,1,13,3,3,3,0,0,0,0,40,0,0
18607,21,1,10,3,5,2,0,0,0,0,16,0,0
18608,44,1,9,4,2,4,0,1,0,0,40,0,0
18609,40,1,9,1,5,0,0,0,0,0,32,0,0
18610,33,2,9,4,12,4,0,1,0,0,37,0,0
18611,22,4,9,4,6,4,0,1,0,0,60,0,0
18612,23,1,9,4,1,4,0,1,0,0,30,0,0
18613,75,4,10,5,6,0,0,1,0,0,30,0,0
18614,55,1,7,0,8,1,0,0,0,0,40,0,0
18615,24,0,10,3,0,2,0,1,0,0,20,0,0
18616,31,1,9,3,4,2,0,1,0,0,24,0,0
18617,49,1,9,4,5,4,0,1,0,0,40,0,1
18618,26,6,13,3,3,0,0,0,0,0,40,0,0
18619,28,6,10,3,5,1,1,0,0,0,40,0,0
18620,79,0,9,4,0,4,0,1,0,0,40,0,1
18621,51,1,9,1,4,3,1,0,0,0,30,0,0
18622,44,5,16,4,3,4,0,1,0,0,60,0,0
18623,24,1,13,3,1,0,0,1,0,0,40,0,0
18624,46,5,10,4,1,4,0,1,0,0,40,0,1
18625,36,1,9,0,4,1,2,0,0,0,20,0,0
18626,23,1,8,3,4,0,0,0,0,0,38,0,0
18627,25,1,4,4,8,4,0,1,0,0,40,2,0
18628,48,1,10,4,9,4,1,1,0,0,8,0,0
18629,18,1,7,3,4,3,1,0,0,0,24,0,0
18630,25,1,9,3,6,3,0,1,0,0,40,0,0
18631,33,1,9,3,5,2,0,1,0,0,35,0,0
18632,42,1,9,1,4,1,0,0,0,0,40,0,0
18633,22,1,10,3,5,2,0,0,0,0,40,0,0
18634,36,1,13,4,3,4,0,1,0,0,40,0,1
18635,33,1,9,3,8,2,0,1,0,0,40,0,0
18636,34,4,9,4,1,4,0,1,0,0,70,0,0
18637,33,1,14,4,3,4,0,1,0,0,45,0,0
18638,62,4,15,4,3,4,0,1,0,0,15,0,1
18639,30,1,10,3,1,2,1,0,0,0,40,0,0
18640,22,1,10,3,5,2,0,0,0,0,40,0,0
18641,34,1,11,1,6,0,0,1,0,0,40,0,0
18642,43,1,9,0,2,1,0,0,0,0,60,0,0
18643,25,1,13,3,6,2,0,1,0,0,40,0,0
18644,35,1,9,0,4,2,0,0,0,0,40,0,0
18645,28,1,12,3,4,0,1,0,0,0,40,0,0
18646,28,1,10,1,9,1,0,0,0,0,45,0,0
18647,25,1,9,3,8,1,1,0,0,0,25,0,0
18648,40,1,9,4,6,4,0,1,0,0,40,0,1
18649,35,1,5,4,6,4,3,1,0,0,40,2,0
18650,48,4,4,3,10,0,0,1,0,0,50,0,0
18651,31,1,13,4,5,5,0,0,0,0,40,0,1
18652,36,1,12,4,6,4,0,1,0,0,45,0,0
18653,39,1,10,4,2,4,0,1,0,0,40,0,0
18654,24,1,9,3,4,2,1,0,0,0,40,0,0
18655,32,6,13,3,3,0,0,1,0,0,35,0,0
18656,46,1,1,4,2,5,0,0,0,0,40,2,0
18657,19,1,9,3,9,2,0,1,0,0,35,0,0
18658,30,1,10,3,11,0,2,1,0,0,40,0,0
18659,35,1,11,3,6,0,0,1,0,0,40,0,0
18660,23,0,13,3,0,0,0,1,0,0,55,0,0
18661,33,1,9,4,7,4,0,1,0,0,55,0,0
18662,25,1,9,2,6,0,0,1,0,0,40,0,0
18663,64,6,9,4,4,4,2,1,0,0,35,0,1
18664,18,1,9,3,4,2,2,0,0,0,20,0,0
18665,59,1,7,4,6,4,0,1,0,0,40,0,0
18666,45,2,9,1,12,1,1,0,0,0,40,0,0
18667,30,1,16,3,3,0,0,0,0,0,15,0,0
18668,24,1,3,3,2,3,0,0,0,0,40,2,0
18669,22,1,9,3,4,1,0,0,0,0,35,0,0
18670,49,5,10,4,6,4,2,1,0,0,56,0,1
18671,35,1,8,4,2,4,0,1,0,0,40,0,0
18672,18,1,8,3,9,2,0,0,0,0,20,0,0
18673,35,1,10,4,8,4,0,1,0,0,40,0,0
18674,27,1,9,3,1,2,0,1,0,0,40,0,0
18675,28,1,13,3,6,0,1,1,0,0,60,0,0
18676,21,0,10,3,0,2,2,1,0,0,40,6,0
18677,26,1,10,3,4,2,1,0,0,0,50,0,0
18678,39,1,9,2,2,0,1,1,0,0,40,0,0
18679,40,2,13,1,6,0,0,1,0,0,40,0,0
18680,34,1,14,3,1,1,0,0,0,0,50,0,0
18681,34,1,12,1,5,0,1,1,0,0,40,0,0
18682,66,1,10,4,1,4,0,1,0,0,50,0,0
18683,40,1,9,2,7,1,1,1,0,0,40,0,0
18684,59,4,4,4,6,4,0,1,0,0,40,0,0
18685,28,0,14,3,0,0,1,0,0,0,40,0,0
18686,47,1,9,4,2,4,0,1,0,0,40,0,1
18687,33,2,13,4,3,4,0,1,0,0,60,0,1
18688,18,1,7,3,4,3,0,1,0,0,20,0,0
18689,22,1,10,3,5,0,0,1,0,0,20,0,0
18690,40,6,13,4,12,4,1,1,0,0,40,0,1
18691,68,0,9,4,0,4,0,1,0,0,25,0,0
18692,45,4,4,4,6,4,0,1,0,0,10,0,0
18693,23,1,7,3,5,1,1,1,0,0,35,0,0
18694,40,1,13,4,9,4,0,1,0,0,45,0,1
18695,23,1,10,4,8,4,0,1,0,0,40,0,0
18696,51,1,9,1,6,2,1,1,0,0,40,0,0
18697,53,1,9,4,10,4,0,1,0,0,45,0,0
18698,24,1,13,3,11,0,0,1,0,0,35,0,0
18699,53,1,13,1,1,1,0,1,0,0,40,0,0
18700,49,4,16,4,3,4,0,1,0,0,60,0,0
18701,34,1,9,4,6,4,0,1,0,0,40,0,0
18702,37,4,9,4,6,4,0,1,0,0,47,0,0
18703,40,2,11,4,6,4,0,1,0,0,40,0,0
18704,23,2,10,3,3,2,0,0,0,0,6,0,0
18705,53,3,13,1,1,1,1,0,0,0,50,0,1
18706,42,6,10,1,7,0,0,1,0,0,65,0,1
18707,32,1,14,4,1,5,0,0,0,0,40,0,0
18708,33,1,9,1,5,2,3,0,0,0,65,0,0
18709,59,1,9,3,6,0,1,1,0,0,60,0,0
18710,36,1,10,4,2,4,0,1,0,0,44,0,0
